Step,x-coordinate,y-coordinate,Actions
1255, 0, 39, LF
1256, 1, 39, LF
1257, 1, 40, RRF
1258, 1, 39, LF
1259, 2, 39, RRF
1260, 1, 39, LF
1261, 1, 38, LF
1262, 2, 38, F
1263, 3, 38, F
1264, 4, 38, RRF
1265, 3, 38, F
1266, 2, 38, F
1267, 1, 38, F
1268, 0, 38, LF
1269, 0, 37, LF
1270, 1, 37, F
1271, 2, 37, RRF
1272, 1, 37, LF
1273, 1, 36, RRF
1274, 1, 37, LF
1275, 0, 37, LF
1276, 0, 36, F
1277, 0, 35, LF
1278, 1, 35, F
1279, 2, 35, LF
1280, 2, 36, RF
1281, 3, 36, LF
1282, 3, 37, RRF
1283, 3, 36, RF
1284, 2, 36, LF
1285, 2, 35, F
1286, 2, 34, F
1287, 2, 33, LF
1288, 3, 33, LF
1289, 3, 34, F
1290, 3, 35, RRF
1291, 3, 34, F
1292, 3, 33, RF
1293, 2, 33, LF
1294, 2, 32, LF
1295, 3, 32, F
1296, 4, 32, RF
1297, 4, 31, LF
1298, 5, 31, LF
1299, 5, 32, F
1300, 5, 33, LF
1301, 4, 33, RRF
1302, 5, 33, F
1303, 6, 33, LF
1304, 6, 34, F
1305, 6, 35, LF
1306, 5, 35, F
1307, 4, 35, LF
1308, 4, 34, LF
1309, 5, 34, RRF
1310, 4, 34, RF
1311, 4, 35, RF
1312, 5, 35, LF
1313, 5, 36, LF
1314, 4, 36, RRF
1315, 5, 36, LF
1316, 5, 37, LF
1317, 4, 37, RRF
1318, 5, 37, F
1319, 6, 37, LF
1320, 6, 38, LF
1321, 5, 38, RRF
1322, 6, 38, F
1323, 7, 38, LF
1324, 7, 39, LF
1325, 6, 39, F
1326, 5, 39, F
1327, 4, 39, F
1328, 3, 39, RRF
1329, 4, 39, F
1330, 5, 39, F
1331, 6, 39, LF
1332, 6, 40, RF
1333, 7, 40, RRF
1334, 6, 40, LF
1335, 6, 39, LF
1336, 7, 39, F
1337, 8, 39, F
1338, 9, 39, LF
1339, 9, 40, LF
1340, 8, 40, RF
1341, 8, 41, F
1342, 8, 42, F
1343, 8, 43, LF
1344, 7, 43, LF
1345, 7, 42, F
1346, 7, 41, RRF
1347, 7, 42, LF
1348, 6, 42, LF
1349, 6, 41, RF
1350, 5, 41, LF
1351, 5, 40, RF
1352, 4, 40, F
1353, 3, 40, F
1354, 2, 40, RRF
1355, 3, 40, LF
1356, 3, 41, LF
1357, 2, 41, F
1358, 1, 41, RRF
1359, 2, 41, F
1360, 3, 41, RF
1361, 3, 40, LF
1362, 4, 40, F
1363, 5, 40, LF
1364, 5, 41, LF
1365, 4, 41, RF
1366, 4, 42, LF
1367, 3, 42, RF
1368, 3, 43, LF
1369, 2, 43, RRF
1370, 3, 43, F
1371, 4, 43, RRF
1372, 3, 43, LF
1373, 3, 42, LF
1374, 4, 42, RF
1375, 4, 41, LF
1376, 5, 41, F
1377, 6, 41, LF
1378, 6, 42, LF
1379, 5, 42, RRF
1380, 6, 42, LF
1381, 6, 43, LF
1382, 5, 43, RRF
1383, 6, 43, RF
1384, 6, 42, LF
1385, 7, 42, LF
1386, 7, 43, F
1387, 7, 44, LF
1388, 6, 44, F
1389, 5, 44, RF
1390, 5, 45, F
1391, 5, 46, LF
1392, 4, 46, F
1393, 3, 46, LF
1394, 3, 45, LF
1395, 4, 45, RF
1396, 4, 44, RF
1397, 3, 44, RRF
1398, 4, 44, LF
1399, 4, 45, LF
1400, 3, 45, RF
1401, 3, 46, F
1402, 3, 47, RF
1403, 4, 47, LF
1404, 4, 48, LF
1405, 3, 48, RRF
1406, 4, 48, LF
1407, 4, 49, RF
1408, 5, 49, LF
1409, 5, 50, F
1410, 5, 51, RRF
1411, 5, 50, F
1412, 5, 49, LF
1413, 6, 49, F
1414, 7, 49, RRF
1415, 6, 49, F
1416, 5, 49, F
1417, 4, 49, LF
1418, 4, 48, F
1419, 4, 47, RF
1420, 3, 47, LF
1421, 3, 46, LF
1422, 4, 46, F
1423, 5, 46, RF
1424, 5, 45, F
1425, 5, 44, LF
1426, 6, 44, LF
1427, 6, 45, F
1428, 6, 46, F
1429, 6, 47, LF
1430, 5, 47, RRF
1431, 6, 47, LF
1432, 6, 48, LF
1433, 5, 48, RRF
1434, 6, 48, F
1435, 7, 48, F
1436, 8, 48, LF
1437, 8, 49, F
1438, 8, 50, RRF
1439, 8, 49, F
1440, 8, 48, LF
1441, 9, 48, F
1442, 10, 48, LF
1443, 10, 49, F
1444, 10, 50, LF
1445, 9, 50, LF
1446, 9, 49, RRF
1447, 9, 50, F
1448, 9, 51, LF
1449, 8, 51, F
1450, 7, 51, F
1451, 6, 51, LF
1452, 6, 50, LF
1453, 7, 50, RRF
1454, 6, 50, RF
1455, 6, 51, F
1456, 6, 52, LF
1457, 5, 52, F
1458, 4, 52, RRF
1459, 5, 52, F
1460, 6, 52, F
1461, 7, 52, LF
1462, 7, 53, LF
1463, 6, 53, RF
1464, 6, 54, LF
1465, 5, 54, LF
1466, 5, 53, RRF
1467, 5, 54, LF
1468, 4, 54, LF
1469, 4, 53, RF
1470, 3, 53, LF
1471, 3, 52, F
1472, 3, 51, LF
1473, 4, 51, RRF
1474, 3, 51, LF
1475, 3, 50, LF
1476, 4, 50, RRF
1477, 3, 50, LF
1478, 3, 49, RF
1479, 2, 49, LF
1480, 2, 48, F
1481, 2, 47, F
1482, 2, 46, F
1483, 2, 45, F
1484, 2, 44, RRF
1485, 2, 45, F
1486, 2, 46, F
1487, 2, 47, F
1488, 2, 48, F
1489, 2, 49, LF
1490, 1, 49, LF
1491, 1, 48, F
1492, 1, 47, F
1493, 1, 46, F
1494, 1, 45, RF
1495, 0, 45, LF
1496, 0, 44, LF
1497, 1, 44, RRF
1498, 0, 44, LF
1499, 0, 43, LF
1500, 1, 43, RRF
1501, 0, 43, LF
1502, 0, 42, LF
1503, 1, 42, F
1504, 2, 42, RRF
1505, 1, 42, F
1506, 0, 42, RF
1507, 0, 43, F
1508, 0, 44, F
1509, 0, 45, RF
1510, 1, 45, LF
1511, 1, 46, LF
1512, 0, 46, RRF
1513, 1, 46, LF
1514, 1, 47, F
1515, 1, 48, LF
1516, 0, 48, LF
1517, 0, 47, RRF
1518, 0, 48, F
1519, 0, 49, F
1520, 0, 50, RRF
1521, 0, 49, F
1522, 0, 48, LF
1523, 1, 48, LF
1524, 1, 49, RF
1525, 2, 49, LF
1526, 2, 50, RRF
1527, 2, 49, LF
1528, 3, 49, LF
1529, 3, 50, F
1530, 3, 51, LF
1531, 2, 51, F
1532, 1, 51, LF
1533, 1, 50, RRF
1534, 1, 51, LF
1535, 0, 51, RF
1536, 0, 52, RRF
1537, 0, 51, LF
1538, 1, 51, F
1539, 2, 51, LF
1540, 2, 52, LF
1541, 1, 52, RRF
1542, 2, 52, LF
1543, 2, 53, LF
1544, 1, 53, RRF
1545, 2, 53, RF
1546, 2, 52, F
1547, 2, 51, LF
1548, 3, 51, LF
1549, 3, 52, F
1550, 3, 53, RF
1551, 4, 53, LF
1552, 4, 54, LF
1553, 3, 54, F
1554, 2, 54, RRF
1555, 3, 54, LF
1556, 3, 55, LF
1557, 2, 55, RF
1558, 2, 56, RRF
1559, 2, 55, LF
1560, 3, 55, LF
1561, 3, 56, F
1562, 3, 57, LF
1563, 2, 57, F
1564, 1, 57, LF
1565, 1, 56, F
1566, 1, 55, F
1567, 1, 54, RF
1568, 0, 54, LF
1569, 0, 53, RRF
1570, 0, 54, RF
1571, 1, 54, LF
1572, 1, 55, F
1573, 1, 56, F
1574, 1, 57, F
1575, 1, 58, LF
1576, 0, 58, LF
1577, 0, 57, F
1578, 0, 56, F
1579, 0, 55, RRF
1580, 0, 56, F
1581, 0, 57, F
1582, 0, 58, F
1583, 0, 59, RRF
1584, 0, 58, LF
1585, 1, 58, RF
1586, 1, 57, LF
1587, 2, 57, LF
1588, 2, 58, RRF
1589, 2, 57, LF
1590, 3, 57, LF
1591, 3, 58, F
1592, 3, 59, LF
1593, 2, 59, F
1594, 1, 59, RF
1595, 1, 60, F
1596, 1, 61, LF
1597, 0, 61, LF
1598, 0, 60, RRF
1599, 0, 61, F
1600, 0, 62, RF
1601, 1, 62, LF
1602, 1, 63, LF
1603, 0, 63, RF
1604, 0, 64, RRF
1605, 0, 63, LF
1606, 1, 63, LF
1607, 1, 64, RRF
1608, 1, 63, LF
1609, 2, 63, LF
1610, 2, 64, RF
1611, 3, 64, LF
1612, 3, 65, LF
1613, 2, 65, F
1614, 1, 65, RRF
1615, 2, 65, F
1616, 3, 65, LF
1617, 3, 66, LF
1618, 2, 66, F
1619, 1, 66, RF
1620, 1, 67, RRF
1621, 1, 66, LF
1622, 2, 66, F
1623, 3, 66, LF
1624, 3, 67, F
1625, 3, 68, F
1626, 3, 69, LF
1627, 2, 69, LF
1628, 2, 68, F
1629, 2, 67, RRF
1630, 2, 68, LF
1631, 1, 68, F
1632, 0, 68, LF
1633, 0, 67, F
1634, 0, 66, F
1635, 0, 65, RRF
1636, 0, 66, F
1637, 0, 67, F
1638, 0, 68, F
1639, 0, 69, RRF
1640, 0, 68, LF
1641, 1, 68, F
1642, 2, 68, LF
1643, 2, 69, LF
1644, 1, 69, RRF
1645, 2, 69, F
1646, 3, 69, F
1647, 4, 69, F
1648, 5, 69, LF
1649, 5, 70, LF
1650, 4, 70, RRF
1651, 5, 70, LF
1652, 5, 71, F
1653, 5, 72, LF
1654, 4, 72, LF
1655, 4, 71, RF
1656, 3, 71, LF
1657, 3, 70, RRF
1658, 3, 71, LF
1659, 2, 71, F
1660, 1, 71, LF
1661, 1, 70, LF
1662, 2, 70, RRF
1663, 1, 70, RF
1664, 1, 71, F
1665, 1, 72, LF
1666, 0, 72, LF
1667, 0, 71, F
1668, 0, 70, RRF
1669, 0, 71, F
1670, 0, 72, F
1671, 0, 73, RRF
1672, 0, 72, LF
1673, 1, 72, LF
1674, 1, 73, RRF
1675, 1, 72, F
1676, 1, 71, LF
1677, 2, 71, F
1678, 3, 71, LF
1679, 3, 72, LF
1680, 2, 72, RF
1681, 2, 73, RRF
1682, 2, 72, LF
1683, 3, 72, RF
1684, 3, 71, LF
1685, 4, 71, LF
1686, 4, 72, RF
1687, 5, 72, LF
1688, 5, 73, LF
1689, 4, 73, F
1690, 3, 73, RF
1691, 3, 74, LF
1692, 2, 74, RF
1693, 2, 75, F
1694, 2, 76, F
1695, 2, 77, RF
1696, 3, 77, LF
1697, 3, 78, RRF
1698, 3, 77, F
1699, 3, 76, RRF
1700, 3, 77, LF
1701, 2, 77, LF
1702, 2, 76, F
1703, 2, 75, F
1704, 2, 74, LF
1705, 3, 74, LF
1706, 3, 75, RF
1707, 4, 75, LF
1708, 4, 76, RRF
1709, 4, 75, F
1710, 4, 74, RRF
1711, 4, 75, LF
1712, 3, 75, LF
1713, 3, 74, F
1714, 3, 73, LF
1715, 4, 73, F
1716, 5, 73, RF
1717, 5, 72, LF
1718, 6, 72, F
1719, 7, 72, F
1720, 8, 72, LF
1721, 8, 73, LF
1722, 7, 73, F
1723, 6, 73, RF
1724, 6, 74, LF
1725, 5, 74, RRF
1726, 6, 74, RF
1727, 6, 73, LF
1728, 7, 73, LF
1729, 7, 74, RRF
1730, 7, 73, LF
1731, 8, 73, LF
1732, 8, 74, RF
1733, 9, 74, F
1734, 10, 74, RRF
1735, 9, 74, F
1736, 8, 74, LF
1737, 8, 73, LF
1738, 9, 73, F
1739, 10, 73, F
1740, 11, 73, RRF
1741, 10, 73, F
1742, 9, 73, F
1743, 8, 73, LF
1744, 8, 72, LF
1745, 9, 72, RRF
1746, 8, 72, LF
1747, 8, 71, LF
1748, 9, 71, RRF
1749, 8, 71, F
1750, 7, 71, RRF
1751, 8, 71, LF
1752, 8, 72, LF
1753, 7, 72, F
1754, 6, 72, F
1755, 5, 72, LF
1756, 5, 71, LF
1757, 6, 71, RF
1758, 6, 70, LF
1759, 7, 70, RF
1760, 7, 69, LF
1761, 8, 69, F
1762, 9, 69, LF
1763, 9, 70, LF
1764, 8, 70, RRF
1765, 9, 70, F
1766, 10, 70, RF
1767, 10, 69, LF
1768, 11, 69, F
1769, 12, 69, LF
1770, 12, 70, LF
1771, 11, 70, RRF
1772, 12, 70, LF
1773, 12, 71, LF
1774, 11, 71, F
1775, 10, 71, RF
1776, 10, 72, RF
1777, 11, 72, RRF
1778, 10, 72, LF
1779, 10, 71, LF
1780, 11, 71, F
1781, 12, 71, RF
1782, 12, 70, LF
1783, 13, 70, LF
1784, 13, 71, F
1785, 13, 72, LF
1786, 12, 72, RF
1787, 12, 73, RF
1788, 13, 73, RRF
1789, 12, 73, LF
1790, 12, 72, LF
1791, 13, 72, RF
1792, 13, 71, LF
1793, 14, 71, LF
1794, 14, 72, RRF
1795, 14, 71, LF
1796, 15, 71, LF
1797, 15, 72, F
1798, 15, 73, LF
1799, 14, 73, RF
1800, 14, 74, LF
1801, 13, 74, RF
1802, 13, 75, F
1803, 13, 76, LF
1804, 12, 76, LF
1805, 12, 75, F
1806, 12, 74, RF
1807, 11, 74, RRF
1808, 12, 74, LF
1809, 12, 75, F
1810, 12, 76, F
1811, 12, 77, F
1812, 12, 78, LF
1813, 11, 78, RRF
1814, 12, 78, F
1815, 13, 78, LF
1816, 13, 79, LF
1817, 12, 79, F
1818, 11, 79, F
1819, 10, 79, RRF
1820, 11, 79, F
1821, 12, 79, LF
1822, 12, 80, LF
1823, 11, 80, F
1824, 10, 80, RRF
1825, 11, 80, F
1826, 12, 80, RF
1827, 12, 79, LF
1828, 13, 79, LF
1829, 13, 80, RRF
1830, 13, 79, F
1831, 13, 78, LF
1832, 14, 78, LF
1833, 14, 79, F
1834, 14, 80, RRF
1835, 14, 79, F
1836, 14, 78, RF
1837, 13, 78, LF
1838, 13, 77, LF
1839, 14, 77, F
1840, 15, 77, RF
1841, 15, 76, LF
1842, 16, 76, LF
1843, 16, 77, F
1844, 16, 78, LF
1845, 15, 78, RF
1846, 15, 79, RRF
1847, 15, 78, LF
1848, 16, 78, RF
1849, 16, 77, F
1850, 16, 76, LF
1851, 17, 76, RRF
1852, 16, 76, LF
1853, 16, 75, LF
1854, 17, 75, RRF
1855, 16, 75, LF
1856, 16, 74, LF
1857, 17, 74, RRF
1858, 16, 74, LF
1859, 16, 73, LF
1860, 17, 73, RF
1861, 17, 72, RRF
1862, 17, 73, LF
1863, 16, 73, LF
1864, 16, 72, RRF
1865, 16, 73, F
1866, 16, 74, F
1867, 16, 75, F
1868, 16, 76, LF
1869, 15, 76, RF
1870, 15, 77, LF
1871, 14, 77, LF
1872, 14, 76, F
1873, 14, 75, LF
1874, 15, 75, RRF
1875, 14, 75, RF
1876, 14, 76, F
1877, 14, 77, LF
1878, 13, 77, RF
1879, 13, 78, LF
1880, 12, 78, LF
1881, 12, 77, F
1882, 12, 76, LF
1883, 13, 76, RF
1884, 13, 75, F
1885, 13, 74, LF
1886, 14, 74, RF
1887, 14, 73, LF
1888, 15, 73, LF
1889, 15, 74, RRF
1890, 15, 73, F
1891, 15, 72, F
1892, 15, 71, RF
1893, 14, 71, F
1894, 13, 71, LF
1895, 13, 70, F
1896, 13, 69, LF
1897, 14, 69, LF
1898, 14, 70, RF
1899, 15, 70, F
1900, 16, 70, LF
1901, 16, 71, RRF
1902, 16, 70, RF
1903, 15, 70, F
1904, 14, 70, LF
1905, 14, 69, LF
1906, 15, 69, RF
1907, 15, 68, F
1908, 15, 67, LF
1909, 16, 67, LF
1910, 16, 68, F
1911, 16, 69, RF
1912, 17, 69, LF
1913, 17, 70, RRF
1914, 17, 69, LF
1915, 18, 69, F
1916, 19, 69, RRF
1917, 18, 69, F
1918, 17, 69, F
1919, 16, 69, LF
1920, 16, 68, F
1921, 16, 67, RF
1922, 15, 67, RF
1923, 15, 68, LF
1924, 14, 68, RRF
1925, 15, 68, LF
1926, 15, 69, LF
1927, 14, 69, F
1928, 13, 69, LF
1929, 13, 68, RF
1930, 12, 68, LF
1931, 12, 67, LF
1932, 13, 67, F
1933, 14, 67, RRF
1934, 13, 67, F
1935, 12, 67, LF
1936, 12, 66, LF
1937, 13, 66, RRF
1938, 12, 66, LF
1939, 12, 65, LF
1940, 13, 65, RRF
1941, 12, 65, RF
1942, 12, 66, F
1943, 12, 67, F
1944, 12, 68, LF
1945, 11, 68, F
1946, 10, 68, LF
1947, 10, 67, RRF
1948, 10, 68, RF
1949, 11, 68, F
1950, 12, 68, F
1951, 13, 68, LF
1952, 13, 69, F
1953, 13, 70, LF
1954, 12, 70, LF
1955, 12, 69, RF
1956, 11, 69, F
1957, 10, 69, RF
1958, 10, 70, LF
1959, 9, 70, LF
1960, 9, 69, RF
1961, 8, 69, LF
1962, 8, 68, F
1963, 8, 67, LF
1964, 9, 67, LF
1965, 9, 68, RRF
1966, 9, 67, RF
1967, 8, 67, RF
1968, 8, 68, F
1969, 8, 69, LF
1970, 7, 69, LF
1971, 7, 68, RRF
1972, 7, 69, F
1973, 7, 70, LF
1974, 6, 70, RF
1975, 6, 71, LF
1976, 5, 71, LF
1977, 5, 70, F
1978, 5, 69, RF
1979, 4, 69, F
1980, 3, 69, LF
1981, 3, 68, LF
1982, 4, 68, F
1983, 5, 68, RRF
1984, 4, 68, F
1985, 3, 68, LF
1986, 3, 67, LF
1987, 4, 67, RRF
1988, 3, 67, LF
1989, 3, 66, F
1990, 3, 65, LF
1991, 4, 65, LF
1992, 4, 66, RF
1993, 5, 66, F
1994, 6, 66, LF
1995, 6, 67, LF
1996, 5, 67, RRF
1997, 6, 67, LF
1998, 6, 68, F
1999, 6, 69, RRF
2000, 6, 68, F
2001, 6, 67, F
2002, 6, 66, LF
2003, 7, 66, LF
2004, 7, 67, RRF
2005, 7, 66, LF
2006, 8, 66, F
2007, 9, 66, F
2008, 10, 66, RF
2009, 10, 65, LF
2010, 11, 65, LF
2011, 11, 66, F
2012, 11, 67, RRF
2013, 11, 66, F
2014, 11, 65, RF
2015, 10, 65, LF
2016, 10, 64, LF
2017, 11, 64, F
2018, 12, 64, RRF
2019, 11, 64, LF
2020, 11, 63, F
2021, 11, 62, F
2022, 11, 61, LF
2023, 12, 61, F
2024, 13, 61, LF
2025, 13, 62, LF
2026, 12, 62, RRF
2027, 13, 62, LF
2028, 13, 63, LF
2029, 12, 63, RRF
2030, 13, 63, LF
2031, 13, 64, RRF
2032, 13, 63, LF
2033, 14, 63, LF
2034, 14, 64, F
2035, 14, 65, F
2036, 14, 66, RRF
2037, 14, 65, LF
2038, 15, 65, LF
2039, 15, 66, RRF
2040, 15, 65, F
2041, 15, 64, RRF
2042, 15, 65, LF
2043, 14, 65, LF
2044, 14, 64, F
2045, 14, 63, LF
2046, 15, 63, F
2047, 16, 63, LF
2048, 16, 64, RRF
2049, 16, 63, RF
2050, 15, 63, F
2051, 14, 63, F
2052, 13, 63, LF
2053, 13, 62, LF
2054, 14, 62, F
2055, 15, 62, RF
2056, 15, 61, LF
2057, 16, 61, LF
2058, 16, 62, RF
2059, 17, 62, LF
2060, 17, 63, RRF
2061, 17, 62, F
2062, 17, 61, LF
2063, 18, 61, LF
2064, 18, 62, F
2065, 18, 63, F
2066, 18, 64, LF
2067, 17, 64, RRF
2068, 18, 64, LF
2069, 18, 65, LF
2070, 17, 65, F
2071, 16, 65, RF
2072, 16, 66, RRF
2073, 16, 65, LF
2074, 17, 65, F
2075, 18, 65, LF
2076, 18, 66, LF
2077, 17, 66, RRF
2078, 18, 66, RF
2079, 18, 65, LF
2080, 19, 65, LF
2081, 19, 66, RRF
2082, 19, 65, RF
2083, 18, 65, LF
2084, 18, 64, LF
2085, 19, 64, RRF
2086, 18, 64, LF
2087, 18, 63, F
2088, 18, 62, LF
2089, 19, 62, LF
2090, 19, 63, RF
2091, 20, 63, F
2092, 21, 63, RRF
2093, 20, 63, F
2094, 19, 63, LF
2095, 19, 62, LF
2096, 20, 62, RRF
2097, 19, 62, F
2098, 18, 62, LF
2099, 18, 61, LF
2100, 19, 61, RRF
2101, 18, 61, F
2102, 17, 61, LF
2103, 17, 60, LF
2104, 18, 60, F
2105, 19, 60, F
2106, 20, 60, LF
2107, 20, 61, RRF
2108, 20, 60, LF
2109, 21, 60, RRF
2110, 20, 60, F
2111, 19, 60, F
2112, 18, 60, F
2113, 17, 60, LF
2114, 17, 59, F
2115, 17, 58, LF
2116, 18, 58, F
2117, 19, 58, F
2118, 20, 58, LF
2119, 20, 59, LF
2120, 19, 59, F
2121, 18, 59, RRF
2122, 19, 59, F
2123, 20, 59, RF
2124, 20, 58, RF
2125, 19, 58, F
2126, 18, 58, F
2127, 17, 58, RF
2128, 17, 59, F
2129, 17, 60, LF
2130, 16, 60, LF
2131, 16, 59, F
2132, 16, 58, RRF
2133, 16, 59, LF
2134, 15, 59, LF
2135, 15, 58, RRF
2136, 15, 59, RF
2137, 16, 59, LF
2138, 16, 60, LF
2139, 15, 60, RRF
2140, 16, 60, F
2141, 17, 60, LF
2142, 17, 61, F
2143, 17, 62, LF
2144, 16, 62, LF
2145, 16, 61, RF
2146, 15, 61, F
2147, 14, 61, LF
2148, 14, 60, RRF
2149, 14, 61, RF
2150, 15, 61, LF
2151, 15, 62, LF
2152, 14, 62, F
2153, 13, 62, LF
2154, 13, 61, F
2155, 13, 60, RRF
2156, 13, 61, LF
2157, 12, 61, F
2158, 11, 61, F
2159, 10, 61, RF
2160, 10, 62, RRF
2161, 10, 61, LF
2162, 11, 61, LF
2163, 11, 62, F
2164, 11, 63, LF
2165, 10, 63, RRF
2166, 11, 63, LF
2167, 11, 64, LF
2168, 10, 64, RF
2169, 10, 65, F
2170, 10, 66, LF
2171, 9, 66, F
2172, 8, 66, F
2173, 7, 66, LF
2174, 7, 65, LF
2175, 8, 65, F
2176, 9, 65, RF
2177, 9, 64, RRF
2178, 9, 65, LF
2179, 8, 65, LF
2180, 8, 64, RF
2181, 7, 64, RRF
2182, 8, 64, LF
2183, 8, 65, LF
2184, 7, 65, RF
2185, 7, 66, LF
2186, 6, 66, LF
2187, 6, 65, RRF
2188, 6, 66, LF
2189, 5, 66, F
2190, 4, 66, LF
2191, 4, 65, LF
2192, 5, 65, RRF
2193, 4, 65, F
2194, 3, 65, LF
2195, 3, 64, LF
2196, 4, 64, RF
2197, 4, 63, RRF
2198, 4, 64, LF
2199, 3, 64, F
2200, 2, 64, LF
2201, 2, 63, LF
2202, 3, 63, RRF
2203, 2, 63, LF
2204, 2, 62, RRF
2205, 2, 63, LF
2206, 1, 63, LF
2207, 1, 62, RF
2208, 0, 62, LF
2209, 0, 61, LF
2210, 1, 61, F
2211, 2, 61, RRF
2212, 1, 61, LF
2213, 1, 60, LF
2214, 2, 60, RRF
2215, 1, 60, LF
2216, 1, 59, LF
2217, 2, 59, F
2218, 3, 59, RF
2219, 3, 58, F
2220, 3, 57, LF
2221, 4, 57, LF
2222, 4, 58, F
2223, 4, 59, RF
2224, 5, 59, LF
2225, 5, 60, LF
2226, 4, 60, F
2227, 3, 60, RF
2228, 3, 61, F
2229, 3, 62, RF
2230, 4, 62, F
2231, 5, 62, F
2232, 6, 62, RF
2233, 6, 61, LF
2234, 7, 61, LF
2235, 7, 62, RRF
2236, 7, 61, LF
2237, 8, 61, LF
2238, 8, 62, RF
2239, 9, 62, LF
2240, 9, 63, LF
2241, 8, 63, F
2242, 7, 63, F
2243, 6, 63, F
2244, 5, 63, RF
2245, 5, 64, RRF
2246, 5, 63, LF
2247, 6, 63, LF
2248, 6, 64, RRF
2249, 6, 63, LF
2250, 7, 63, F
2251, 8, 63, F
2252, 9, 63, RF
2253, 9, 62, RF
2254, 8, 62, LF
2255, 8, 61, LF
2256, 9, 61, RRF
2257, 8, 61, F
2258, 7, 61, LF
2259, 7, 60, RRF
2260, 7, 61, LF
2261, 6, 61, RF
2262, 6, 62, LF
2263, 5, 62, F
2264, 4, 62, F
2265, 3, 62, LF
2266, 3, 61, F
2267, 3, 60, LF
2268, 4, 60, LF
2269, 4, 61, RRF
2270, 4, 60, LF
2271, 5, 60, LF
2272, 5, 61, RRF
2273, 5, 60, F
2274, 5, 59, LF
2275, 6, 59, LF
2276, 6, 60, RRF
2277, 6, 59, F
2278, 6, 58, LF
2279, 7, 58, LF
2280, 7, 59, RF
2281, 8, 59, LF
2282, 8, 60, RF
2283, 9, 60, F
2284, 10, 60, F
2285, 11, 60, RRF
2286, 10, 60, F
2287, 9, 60, F
2288, 8, 60, LF
2289, 8, 59, F
2290, 8, 58, RRF
2291, 8, 59, LF
2292, 7, 59, LF
2293, 7, 58, RF
2294, 6, 58, RF
2295, 6, 59, LF
2296, 5, 59, F
2297, 4, 59, LF
2298, 4, 58, LF
2299, 5, 58, RRF
2300, 4, 58, LF
2301, 4, 57, F
2302, 4, 56, LF
2303, 5, 56, RRF
2304, 4, 56, RF
2305, 4, 57, LF
2306, 3, 57, LF
2307, 3, 56, F
2308, 3, 55, F
2309, 3, 54, LF
2310, 4, 54, F
2311, 5, 54, F
2312, 6, 54, RF
2313, 6, 53, LF
2314, 7, 53, LF
2315, 7, 54, RRF
2316, 7, 53, LF
2317, 8, 53, LF
2318, 8, 54, F
2319, 8, 55, RRF
2320, 8, 54, LF
2321, 9, 54, LF
2322, 9, 55, RF
2323, 10, 55, F
2324, 11, 55, LF
2325, 11, 56, LF
2326, 10, 56, F
2327, 9, 56, RRF
2328, 10, 56, LF
2329, 10, 57, LF
2330, 9, 57, F
2331, 8, 57, LF
2332, 8, 56, RRF
2333, 8, 57, LF
2334, 7, 57, LF
2335, 7, 56, F
2336, 7, 55, RRF
2337, 7, 56, LF
2338, 6, 56, LF
2339, 6, 55, RF
2340, 5, 55, F
2341, 4, 55, RRF
2342, 5, 55, F
2343, 6, 55, LF
2344, 6, 56, F
2345, 6, 57, LF
2346, 5, 57, RRF
2347, 6, 57, RF
2348, 6, 56, LF
2349, 7, 56, LF
2350, 7, 57, RF
2351, 8, 57, F
2352, 9, 57, LF
2353, 9, 58, F
2354, 9, 59, RF
2355, 10, 59, RF
2356, 10, 58, RRF
2357, 10, 59, LF
2358, 9, 59, LF
2359, 9, 58, F
2360, 9, 57, LF
2361, 10, 57, RF
2362, 10, 56, LF
2363, 11, 56, LF
2364, 11, 57, RRF
2365, 11, 56, LF
2366, 12, 56, RRF
2367, 11, 56, LF
2368, 11, 55, LF
2369, 12, 55, F
2370, 13, 55, LF
2371, 13, 56, F
2372, 13, 57, F
2373, 13, 58, LF
2374, 12, 58, LF
2375, 12, 57, RRF
2376, 12, 58, LF
2377, 11, 58, RF
2378, 11, 59, RRF
2379, 11, 58, LF
2380, 12, 58, LF
2381, 12, 59, F
2382, 12, 60, RRF
2383, 12, 59, F
2384, 12, 58, LF
2385, 13, 58, LF
2386, 13, 59, RF
2387, 14, 59, RF
2388, 14, 58, F
2389, 14, 57, RRF
2390, 14, 58, F
2391, 14, 59, LF
2392, 13, 59, LF
2393, 13, 58, F
2394, 13, 57, F
2395, 13, 56, LF
2396, 14, 56, RRF
2397, 13, 56, LF
2398, 13, 55, LF
2399, 14, 55, F
2400, 15, 55, F
2401, 16, 55, LF
2402, 16, 56, LF
2403, 15, 56, RRF
2404, 16, 56, RF
2405, 16, 55, LF
2406, 17, 55, LF
2407, 17, 56, F
2408, 17, 57, LF
2409, 16, 57, F
2410, 15, 57, RRF
2411, 16, 57, F
2412, 17, 57, F
2413, 18, 57, RRF
2414, 17, 57, LF
2415, 17, 56, F
2416, 17, 55, F
2417, 17, 54, LF
2418, 18, 54, F
2419, 19, 54, LF
2420, 19, 55, LF
2421, 18, 55, RRF
2422, 19, 55, RF
2423, 19, 54, LF
2424, 20, 54, LF
2425, 20, 55, F
2426, 20, 56, LF
2427, 19, 56, F
2428, 18, 56, RRF
2429, 19, 56, LF
2430, 19, 57, RRF
2431, 19, 56, LF
